val_acc;acc;time;val_loss;loss
0.0749999975993;0.0879629591687;5.165;0.154166664928;0.14346032976
0.0749999975993;0.0898148120139;2.624;0.154166662859;0.15152859881
0.0749999975993;0.0888888844185;2.573;0.154071832697;0.151271709413
0.0833333307463;0.0842592560997;2.572;0.152777777364;0.151696613541
0.0833333307463;0.0833333307118;2.515;0.152777785642;0.15277777695
0.0833333297115;0.0833333292976;2.626;0.152777779433;0.152730063984
0.0833333297115;0.0740740727633;2.465;0.152777775294;0.152263360443
0.0930555507334;0.0731481455473;2.534;0.151157403986;0.151428672175
0.0930555507334;0.0777777746596;2.587;0.151157403986;0.152859637307
0.0833333309533;0.0768518482714;2.583;0.152777781089;0.150143565679
0.0833333319881;0.0712962945302;2.625;0.15277777902;0.152078021456
0.0833333299185;0.0888888846945;2.566;0.152777781089;0.147759972623
0.0833333319881;0.0796296260906;2.624;0.152777781089;0.148886289034
0.0930555507334;0.0842592563066;2.709;0.150842019253;0.148680718685
0.0749999965645;0.0925925887983;2.616;0.146449183838;0.146628778566
0.0930555507334;0.110185180825;2.65;0.151157408125;0.14410541041
0.0833333299185;0.0851851825913;2.595;0.152773225473;0.149632319532
0.176388880445;0.103703700696;2.61;0.116235488405;0.145715031083
0.0930555507334;0.0861111093588;2.651;0.150608169122;0.149833603314
0.108333329567;0.0944444410572;2.662;0.144215115243;0.148424763922
0.0833333299185;0.113888885412;2.608;0.152629839463;0.144190906926
0.16249999404;0.112037034636;2.547;0.139090371215;0.144157846493
0.158333331553;0.146296292267;2.588;0.134396455354;0.138904660112
0.176388880445;0.131481476404;2.517;0.130031539748;0.140604422048
0.213888881935;0.128703700999;2.585;0.120113611842;0.141178623394
0.176388878375;0.141666664707;2.656;0.136453818737;0.138971156268
0.158333331553;0.140740735387;2.727;0.138043090287;0.139585347363
0.158333329484;0.18240740302;2.666;0.134584755533;0.132237632104
0.320833327042;0.204629626815;2.482;0.102767072825;0.126466963026
0.408333319757;0.254629623007;2.64;0.0904869505515;0.115985216918
0.406944432192;0.317592580561;2.531;0.090682292978;0.105230927881
0.408333323896;0.334259251202;2.629;0.0925652107431;0.101409821875
0.324999987665;0.384259247669;2.622;0.0602430017251;0.0837351957129
0.568055533701;0.379629615832;2.532;0.0481223873794;0.0638467990276
0.562499973509;0.400925905892;2.479;0.0473188866551;0.0605787937012
0.583333298564;0.501851842359;2.521;0.0415576473913;0.0513091920013
0.593055519793;0.5546296123;2.53;0.0510978554893;0.0467205985139
0.769444392787;0.576851838165;2.633;0.0274885895972;0.0449246647595
0.763888859087;0.676851834412;2.672;0.0296705030422;0.0364683026931
0.699999963244;0.679629619475;2.606;0.0337390028872;0.0355622315503
0.980555564165;0.742592597449;2.553;0.0141664492742;0.0275976501267
0.844444448749;0.724999986313;2.534;0.0167873149427;0.0301799055327
0.879166670971;0.803703688913;2.595;0.0166746396054;0.0216015513503
0.936111153828;0.805555548933;2.573;0.0085072129732;0.0224970686249
0.998611104157;0.878703710106;2.605;0.0035711316547;0.0129134388882
0.925000021855;0.835185179004;2.586;0.011106788724;0.0191282766906
0.987500003643;0.882407404758;2.544;0.00465954415914;0.0131933601159
0.999999991722;0.875925940496;2.53;0.000771902213779;0.0146561110202
1.0;0.841666664238;2.604;0.00101382378812;0.0178143269796
0.998611112436;0.94074076966;2.605;0.000552462390867;0.00755190889834
1.0;0.867592604072;2.519;0.000574261889495;0.0151429998481
0.968055577742;0.92222224783;2.632;0.00308110812976;0.00863375906246
0.994444441464;0.938888882045;2.538;0.0026885169597;0.00740231696896
0.998611095879;0.844444472481;2.589;0.000768037242273;0.019523900718
0.998611104157;0.946296332059;2.511;0.000475705900196;0.0066105647323
0.999999983443;0.952777807359;2.629;6.06342749355e-05;0.00644521425582
0.999999991722;0.849074103214;2.555;0.000106676036669;0.0182015813318
1.0;0.951851876797;2.568;3.58321913407e-05;0.00636483045485
0.999999991722;0.962962970689;2.577;4.1076551775e-05;0.00501630526398
0.808333329029;0.959259289282;2.733;0.0256453945508;0.00552587292623
0.998611112436;0.929629642654;2.64;0.000189249737919;0.00920072118579
0.998611104157;0.962037052269;2.478;0.0002463943365;0.00505074938
0.998611112436;0.862037042777;2.652;0.00018335057305;0.017125779709
1.0;0.962962977312;2.714;0.000103256607594;0.00467033848097
0.998611104157;0.964814837332;2.644;0.000175651869419;0.00483387228127
0.998611095879;0.962962982831;2.54;0.000265399505426;0.00468987849955
0.999999991722;0.914814825411;2.675;0.000457275580629;0.0111079883624
0.999999991722;0.94907409615;2.624;1.23150253854e-05;0.00559778076045
0.999999975165;0.966666688522;2.552;8.58966872702e-06;0.00391643861399
0.999999991722;0.961111137161;2.617;0.00045359463992;0.00461067774557
0.998611104157;0.918518536621;2.544;0.00028190565859;0.00989320852225
0.998611104157;0.974074076723;2.67;9.43465877307e-05;0.00367482518346
1.0;0.974074077827;2.55;6.21770664364e-05;0.0034135262594
0.988888891207;0.973148163822;2.559;0.00184896583707;0.00361652966778
0.998611104157;0.920370386706;2.593;0.00012247936331;0.0107145314536
0.999999991722;0.976851873928;2.607;3.16880915456e-05;0.00303360217044
0.969444448749;0.921296313957;2.433;0.00400596772346;0.00925790272325
1.0;0.95648151305;2.563;1.82453357985e-05;0.0049800298789
0.999999983443;0.972222227741;2.705;3.47285559504e-05;0.00269107300334
0.999999983443;0.968518538607;2.503;1.15590706089e-05;0.00334168446069
0.998611112436;0.975925943366;2.566;0.000127325269734;0.00280901181503
0.998611095879;0.912037044764;2.574;0.000162115490084;0.0109771309696
1.0;0.966666688522;2.6;1.10680847677e-06;0.00404871998493
0.998611104157;0.977777794555;2.555;0.000182092494886;0.00311228677553
0.998611112436;0.968518543023;2.528;0.000193097031233;0.00405688018698
0.998611112436;0.962962977312;2.683;0.000204474777933;0.00472489689451
0.998611112436;0.974074087761;2.535;0.000214246793177;0.00314161556027
0.998611104157;0.952777800737;2.596;0.000195948504194;0.00630432517425
0.998611104157;0.981481493623;2.579;9.98586887271e-05;0.00242217085219
0.998611104157;0.984259264337;2.581;0.000230173274623;0.00204408631005
0.998611104157;0.975000008389;2.552;0.000229565204885;0.00305694659861
0.998611104157;0.986111113319;2.609;0.000219400756064;0.00186460575733
0.998611112436;0.975000013908;2.524;6.20602977515e-05;0.0034136456134
0.998611112436;0.987037043881;2.549;0.000197991664636;0.00227222162734
0.998611104157;0.936111109124;2.492;0.000177704170975;0.00823891222912
0.998611112436;0.984259269856;2.551;0.000166531773452;0.00225986761507
0.998611112436;0.981481494727;2.652;8.29914037493e-05;0.00194077381794
1.0;0.983333349228;2.631;4.09978142188e-07;0.00221461185073
0.998611112436;0.968518526466;2.482;9.74975617042e-05;0.00389086769536
0.999999991722;0.98240741977;2.568;1.66696893225e-05;0.00232753058999
0.998611112436;0.977777783517;2.579;0.000155195096497;0.00269592221378
0.998611104157;0.981481494727;2.521;0.00021495017285;0.00183988053727
0.798611099521;0.975925927913;2.545;0.0276928237743;0.00297756488645
0.998611095879;0.946296314398;2.559;0.000177987708918;0.00679220149026
0.998611112436;0.988888899485;2.605;0.000115017422193;0.00144029077718
0.999999991722;0.984259258818;2.588;6.29848389942e-06;0.00180200866156
0.998611104157;0.991666669095;2.593;0.000152507746877;0.00111871147695
0.998611104157;0.96388890677;2.683;0.000191350366183;0.00420129134242
0.9986110876;0.992592599657;2.64;0.000161955345333;0.00127125366352
0.999999991722;0.982407418666;2.556;4.32282832869e-07;0.00198413429502
0.998611104157;0.984259274271;2.692;0.000153552163206;0.00223565737165
0.999999983443;0.968518543023;2.639;5.05639135251e-05;0.00377016550866
0.999999991722;0.983333328256;2.568;6.93863104898e-06;0.00186456790942
0.997222216593;0.980555569684;2.592;0.000538576278915;0.00216062552338
0.998611104157;0.968518515428;2.525;0.000169452023606;0.00395576760393
0.998611104157;0.989814824528;2.586;0.000210042296034;0.00151749646338
1.0;0.98981481349;2.562;5.76940302857e-07;0.00141019780117
0.998611104157;0.988888899485;2.526;0.000213142926567;0.00150607392775
0.9986110876;0.991666674614;2.601;0.000199538958366;0.00105136540057
0.986111122701;0.982407424185;2.55;0.00163071931739;0.00212364065306
0.998611095879;0.97685186289;2.637;0.0001395462448;0.0026160286512
0.999999983443;0.987962964508;2.521;1.09659286994e-05;0.00136407210158
0.998611104157;0.983333349228;2.506;9.18844265625e-05;0.00218940863528
0.998611112436;0.974074082242;2.651;6.65939867467e-05;0.00295019730024
0.998611104157;0.991666674614;2.585;0.000145062367423;0.000828116689516
1.0;0.983333344813;2.569;3.99618786594e-06;0.0018283680671
0.998611112436;0.991666674614;2.536;0.000229643103535;0.000999898215889
0.998611104157;0.990740739637;2.543;0.000199853594809;0.00121375189811
0.9986110876;0.988888893966;2.487;0.000240311560713;0.0015508751971
0.999999991722;0.987962974442;2.635;1.51684159326e-05;0.00154909739137
0.9986110876;0.987962963404;2.598;0.000233913395041;0.00168662060807
0.999999991722;0.990740738533;2.689;5.39840810802e-05;0.0011144765352
1.0;0.971296301594;2.624;1.28426428695e-06;0.00320656538005
1.0;0.991666663576;2.617;3.13110569674e-05;0.000963075717765
0.998611112436;0.991666670199;2.7;0.000173129600056;0.000851268754492
0.998611104157;0.987037043881;2.537;0.000174075979956;0.00140049841085
0.998611112436;0.987037049399;2.544;0.000230558645005;0.00116795643946
0.998611104157;0.973148162718;2.634;0.000230694414393;0.00352340399441
0.998611104157;0.990740744052;2.624;0.000227567560336;0.00113283934974
0.965277800957;0.990740745156;2.655;0.00347044811093;0.00125489964935
0.998611112436;0.975925937847;2.657;6.88954127549e-05;0.00254364932146
0.999999991722;0.992592594138;2.625;4.98319916404e-05;0.00115487771156
0.998611112436;0.974074088865;2.6;0.000186827650311;0.00330429753888
0.998611112436;0.992592594138;2.664;0.000209113269615;0.000981923668926
0.998611112436;0.992592599657;2.649;0.000227352713199;0.00101164062592
0.9986110876;0.993518519181;2.686;0.000230455377575;0.000839929819954
0.998611104157;0.985185199314;2.519;0.000171642692886;0.00169568835392
0.9986110876;0.987037044984;2.687;0.00022190716578;0.00150869217894
0.998611112436;0.9935185247;2.615;0.000198392144756;0.000896513350468
0.997222216593;0.994444449743;2.64;0.00028307357024;0.000986308758995
0.998611104157;0.990740745156;2.652;0.000148325954198;0.00106096708057
0.998611104157;0.992592599657;2.665;0.000231292148324;0.00109710111448
0.998611112436;0.991666669095;2.564;0.000231479150922;0.00108995117248
0.998611095879;0.958333330022;2.585;0.000226193927039;0.00541673319633
0.998611104157;0.988888899485;2.559;0.000231494907465;0.00137896352308
0.998611104157;0.9935185247;2.67;0.000231423108729;0.00100674504316
0.998611104157;0.987037049399;2.615;0.000229977841769;0.00169989015046
0.998611104157;0.996296294309;2.692;0.000228373096779;0.00060013733685
0.998611112436;0.987962970027;2.528;0.000218744060703;0.00141152145332
0.998611095879;0.995370369267;2.442;0.000230859360705;0.000837262543495
0.998611112436;0.987037049399;2.6;0.000231371789583;0.0015138708062
0.998611104157;0.993518520285;2.627;0.000229754146772;0.000912481198072
0.998611104157;0.987962964508;2.533;0.000206350985486;0.00149818032196
0.999999991722;0.988888889551;2.589;5.0786700801e-08;0.00154032906101
0.998611104157;0.989814819009;2.6;0.000215658476424;0.00150301266155
0.998611112436;0.989814814594;2.569;0.000193567671509;0.0012495078085
0.998611112436;0.995370369267;2.495;0.000225414826521;0.00065366023304
0.998611112436;0.984259263233;2.587;0.000224564903438;0.00184264683789
0.998611112436;0.992592599657;2.507;0.00019104948204;0.000979711976596
0.998611112436;0.986111124357;2.641;0.000218173999157;0.0016586322567
0.998611104157;0.988888899485;2.567;0.000230805078963;0.00149140608567
0.998611104157;0.996296299828;2.627;0.000188638446478;0.0006638193686
0.998611104157;0.984259274271;2.58;0.000194828799476;0.00189984567152
1.0;0.996296288791;2.503;4.63437577447e-05;0.000652241246388
0.998611095879;0.992592595242;2.58;0.000229696373963;0.000904432204118
0.998611095879;0.995370369267;2.506;0.000231616440668;0.000804269998534
0.998611095879;0.977777789036;2.518;0.000231474822153;0.00271675649802
0.998611095879;0.995370374786;2.572;0.000207667222319;0.000843121926934
0.998611112436;0.992592599657;2.627;0.000152742482687;0.000837757950025
0.9986110876;0.990740744052;2.426;0.00022857860109;0.00120582856654
0.998611104157;0.993518509247;2.588;0.000148665252151;0.000936653881543
0.998611112436;0.984259269856;2.555;0.000231310425303;0.00170053688311
0.998611112436;0.992592584204;2.552;0.000164050809719;0.000885924927422
0.998611104157;0.987037049399;2.57;0.00023140283908;0.001416012731
0.998611104157;0.991666674614;2.57;0.000231382361032;0.00116636663005
0.997222224871;0.991666659161;2.647;0.000306019774667;0.00119665429516
0.998611095879;0.995370369267;2.677;0.000231331932825;0.000739968575578
0.998611112436;0.992592594138;2.608;0.0002315167454;0.000941655201637
0.998611095879;0.985185188276;2.644;0.000231346321055;0.00174389646337
0.998611112436;0.992592589723;2.457;0.000184904322566;0.000968920976073
0.998611104157;0.992592594138;2.504;0.000230131669089;0.00116632505658
0.998611112436;0.991666669095;2.647;0.000231470031372;0.00120800013718
0.998611104157;0.989814820113;2.594;0.000230702190941;0.0011321355371
0.998611095879;0.992592599657;2.613;0.000225450874654;0.00124255989808
0.998611112436;0.9935185247;2.528;0.000230523041617;0.000897101685905
0.998611112436;0.995370374786;2.615;0.000219652618782;0.000650354136
0.999999991722;0.98055556858;2.626;5.19853800663e-05;0.00236308055032
0.998611104157;0.994444444224;2.66;0.00023127585399;0.00078821636113
0.998611104157;0.9935185247;2.606;0.000226886378499;0.000656888988875
0.998611104157;0.991666669095;2.57;0.000229534369438;0.00119993518995
0.998611095879;0.9935185247;2.649;0.000197404004814;0.000696141461404
0.998611095879;0.989814824528;2.67;0.000200660707267;0.00133858933198
0.999999975165;0.987962974442;2.586;1.9964542234e-06;0.00167529219524
0.999999983443;0.996296294309;2.544;5.143276696e-05;0.000481566038313
0.998611112436;0.989814814594;2.551;0.000228354348445;0.00137401735234
0.998611104157;0.989814820113;2.616;0.000213085886866;0.00108627402423
0.998611112436;0.994444444224;2.62;0.00022155077816;0.000900798168678
0.998611104157;0.98518518938;2.593;0.000231272062456;0.00181388942326
0.998611104157;0.997222219352;2.514;0.000220016236426;0.000439872077525
0.998611112436;0.985185193795;2.669;0.000231346026708;0.00176742830539
0.999999975165;0.991666674614;2.578;8.28954686722e-07;0.00100688313818
0.998611104157;0.9935185247;2.612;0.000231474083381;0.000887383487477
0.998611112436;0.995370374786;2.61;0.000230091700253;0.000543270949779
0.990277777116;0.994444439809;2.603;0.00149775545772;0.000830241130113
0.998611079322;0.991666674614;2.567;0.000232559232203;0.00106805490699
0.998611112436;0.983333349228;2.587;8.49704264588e-05;0.00182841232963
0.998611112436;0.992592599657;2.725;0.000160468952948;0.000855229221955
0.998611112436;0.987962968923;2.569;0.000231422233013;0.00151289328568
0.998611095879;0.985185199314;2.652;0.000173914957404;0.00141875374
0.998611104157;0.9935185247;2.63;0.00023122911222;0.000865519495198
0.998611104157;0.995370374786;2.635;0.000172902500639;0.000669415580045
0.999999991722;0.987962974442;2.62;3.98946753203e-07;0.00149687073817
0.998611095879;0.991666674614;2.661;0.000208426697313;0.000977142070631
0.998611112436;0.992592594138;2.614;0.000232422712625;0.00110061322037
0.998611112436;0.996296295413;2.599;0.000220623413005;0.000431411519963
0.9986110876;0.986111113319;2.595;0.000217882103376;0.00166438862511
0.998611104157;0.992592595242;2.652;0.000230135503407;0.00105382581803
0.998611112436;0.995370374786;2.552;0.000229569973387;0.000655452307239
0.998611095879;0.994444449743;2.606;0.000231481575427;0.00090104451832
0.998611104157;0.989814824528;2.583;0.000234805060164;0.00106000647793
0.998611112436;0.994444445327;2.589;0.000228315982616;0.000597303766376
0.9986110876;0.993518514766;2.633;0.00023148354637;0.000777599425396
0.998611104157;0.996296299828;2.347;0.000231487430289;0.000519077942019
0.998611095879;0.990740744052;2.604;0.000231482239685;0.00113908648356
0.998611104157;0.979629643537;2.654;0.000231480700018;0.00212756309338
0.998611104157;0.991666674614;2.669;0.000231480324676;0.0010646005405
0.998611104157;0.992592599657;2.579;0.000231451070104;0.000780978309733
0.998611112436;0.997222224871;2.55;0.000231462389527;0.00035826369804
0.998611095879;0.994444449743;2.547;0.000171480103887;0.000731031259867
0.997222208314;0.986111118838;2.552;0.000448539773617;0.00158929274309
0.998611112436;0.993518514766;2.573;0.000231035736518;0.000704162240254
0.998611112436;0.994444445327;2.639;0.000231456208065;0.000666978748382
0.998611095879;0.992592595242;2.494;0.000231471005395;0.000800876237222
0.998611095879;0.993518514766;2.571;0.000231612521886;0.000810790569483
0.998611112436;0.991666674614;2.573;0.000224498274472;0.000956400874543
0.998611095879;0.989814824528;2.678;0.000230550255497;0.00144903082347
0.998611104157;0.993518519181;2.64;0.00023108572881;0.00073190701042
0.998611104157;0.996296299828;2.548;0.000231476390371;0.00045035958838
0.998611104157;0.991666674614;2.602;0.000225963978485;0.000954859637223
0.998611104157;0.9935185247;2.611;0.000231387431039;0.000837231593803
0.998611104157;0.996296288791;2.582;0.000232340880868;0.000482565313295
0.998611104157;0.996296299828;2.604;0.000231469216495;0.00064377757459
0.998611112436;0.996296299828;2.602;0.000213931895512;0.000708265223522
0.997222224871;0.993518519181;2.71;0.000534994440336;0.000782631502126
0.998611112436;0.992592599657;2.544;0.000223445324636;0.000949066602684
0.998611112436;0.9935185247;2.612;0.000216593451099;0.000983906630634
0.998611104157;0.994444449743;2.681;0.000231481766928;0.000789065398681
0.998611104157;0.996296299828;2.555;0.000231413296594;0.000447513854304
0.998611112436;0.996296294309;2.631;0.000231459028711;0.000625488704543
0.998611104157;0.992592599657;2.617;0.00023119958522;0.000987415882091
0.998611112436;0.993518519181;2.614;0.000224895311028;0.000696576595303
0.998611112436;0.991666670199;2.586;0.000231313723418;0.000860700826828
0.998611112436;0.992592599657;2.566;0.000231225266125;0.000901124822997
0.998611112436;0.995370369267;2.474;0.000228648739717;0.000721990808668
0.998611104157;0.9935185247;2.622;0.000218011038075;0.000837863318467
0.965277792679;0.993518520285;2.645;0.00407539180984;0.000810585231679
0.998611112436;0.982407408732;2.673;0.000224735603841;0.00243818832617
0.998611104157;0.998148145499;2.576;0.000225739546327;0.000277377480493
0.998611112436;0.995370374786;2.628;0.000231480809639;0.000632544448771
0.998611104157;0.995370374786;2.636;0.000231477578992;0.000608057005323
0.998611095879;0.995370374786;2.595;0.000231083584604;0.000799791358818
0.998611095879;0.985185178342;2.56;0.000225997978288;0.00175794377329
0.998611095879;0.987962968923;2.644;0.000233738639351;0.00129232615424
0.998611095879;0.997222224871;2.747;0.000231484024997;0.000302976958513
0.998611104157;0.992592594138;2.626;0.000226474191044;0.000851584525258
0.998611104157;0.996296288791;2.611;0.000231261009508;0.000469459148497
0.998611104157;0.991666674614;2.553;0.000174582568734;0.00110692246785
0.998611095879;0.993518519181;2.565;0.000226164087086;0.000743416140518
0.9986110876;0.996296299828;2.511;0.000231217420586;0.000423314325265
0.999999991722;0.994444449743;2.67;8.26949331876e-06;0.000477126944739
0.998611095879;0.989814820113;2.752;0.000231481296711;0.00129670604292
0.998611104157;0.994444449743;2.588;0.00023053498651;0.00072713145274
0.998611104157;0.98240741977;2.605;0.000231466729791;0.00188837242271
0.998611112436;0.991666674614;2.515;0.000231388678799;0.00113777414582
0.998611112436;0.994444449743;2.597;0.000231471418088;0.000559467707279
0.998611095879;0.989814824528;2.687;0.000231469586868;0.00136418092451
0.998611112436;0.991666674614;2.612;0.000231544270724;0.00101870016705
0.998611104157;0.994444449743;2.581;0.000231358187354;0.000509241652273
0.998611112436;0.994444449743;2.557;0.000231368209356;0.000734281391235
0.9986110876;0.992592599657;2.578;0.000229554386431;0.000889288108207
0.998611112436;0.989814819009;2.56;0.000231481322132;0.00106876573395
0.998611104157;0.995370374786;2.491;0.000225963040657;0.000598632647367
0.998611104157;0.995370374786;2.555;0.00023006806082;0.000507405786127
0.998611112436;0.988888893966;2.576;0.000231426159164;0.00160181253181
0.998611112436;0.993518519181;2.642;0.000164152556305;0.000730176789956
0.998611095879;0.987037043881;2.614;0.000224203428414;0.00138188387782
0.998611112436;0.995370374786;2.566;0.000231501197702;0.000639308639401
0.998611104157;0.996296299828;2.651;0.000231452849657;0.000627501491231
0.998611112436;0.991666670199;2.602;0.000231425345898;0.000828143534692
0.998611104157;0.9935185247;2.635;0.000231341417074;0.000689110438543
